seed;npatches;max_simulation_time;simulation_time_change;n;skip;fecundity;df;dm;sf;sm;toptf;toptm;omegaf;omegam;ab_min;ab_max;amplitude;intercept;intercept_change;init_t;max_t_season;init_a;init_b;init_depth;mu_a;mu_b;mu_t;mu_depth;mu_depth_slope;temp_error_sd;unif_range_sdmu_t;sdmu;time;a;var_a;b;var_b;t;var_t;depth;var_depth;depth_slope;var_depth_slope;surviving_male_juvs;surviving_female_juvs;surviving_male_adults;surviving_female_adults;available_males;available_females;already_attempted_males;already_attempted_females;surviving_juv_sr;adult_sr;nf;nm;mean_environment;var_environment;surviving_male_juvs_998999;surviving_female_juvs_998999;surviving_male_juvs_999049;surviving_female_juvs_999049;file
3666479205;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.672316;0.00982948;3.39602;0.0496777;5.9036;0.275907;0.0511519;0.00246294;0;0;0;0;0;0;0;0;0;0;0;0.302;6.98;3.02;0.256469;0.0106659;16.7;13.6;5.188;26.088;./sim_seasonal_tsd_24_03_2026_113829_18
1082214192;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.664305;0.00334728;5.40374;0.0486511;5.8168;0.565638;0.212691;0.00350441;0;0;0;0;0;0;0;0;0;0;0;0.1428;8.572;1.428;0.497697;0.00984226;18.288;12.548;0.308;16.452;./sim_seasonal_tsd_24_03_2026_113829_24
2985641388;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.661273;0.00321152;5.77267;0.0313114;5.9212;0.268591;0.0791474;0.00566316;0;0;0;0;0;0;0;0;0;0;0;0.2828;7.172;2.828;0.254496;0.0088718;17.672;11.764;3.484;25.564;./sim_seasonal_tsd_24_03_2026_113829_14
2651451667;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.70839;0.0129953;4.22646;0.0186498;3.9092;0.330555;0.0239409;0.0011118;0;0;0;0;0;0;0;0;0;0;0;0.1968;8.032;1.968;0.511069;0.00965071;16.816;13.136;0.54;18.1;./sim_seasonal_tsd_24_03_2026_113829_26
2114929976;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.779246;0.0179991;5.22145;0.0394736;5.9204;0.230864;0.159341;0.00256732;-0.151634;0.000409228;0;0;0;0;0;0;0;0;0;0.4188;5.812;4.188;0.491666;0.0102839;18.596;17.052;0.104;8.748;./sim_seasonal_tsd_24_03_2026_113829_62
4022972478;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.693749;0.00365538;6.87999;0.0297758;5.9288;0.241331;0.0690445;0.00221079;-0.0448649;0.00347231;0;0;0;0;0;0;0;0;0;0.3644;6.356;3.644;0.245541;0.0092434;20.32;18.14;3.076;27.448;./sim_seasonal_tsd_24_03_2026_113829_44
2092546941;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.689527;0.0150092;4.91147;0.0131918;5.9352;0.291001;0.07586;0.00475194;0;0;0;0;0;0;0;0;0;0;0;0.3296;6.704;3.296;0.252173;0.010157;17.948;14.476;4.272;28.228;./sim_seasonal_tsd_24_03_2026_113829_12
935450986;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.63888;0.00723338;-2.16766;0.0167647;3.914;0.281804;0.00558713;0.000228724;0;0;0;0;0;0;0;0;0;0;0;0.4308;5.692;4.308;0.249242;0.0109723;16.876;25.804;30.948;8.892;./sim_seasonal_tsd_24_03_2026_113829_1
963547014;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.737801;0.00595683;4.72286;0.0422;3.8752;0.310825;0.050278;0.00160872;0;0;0;0;0;0;0;0;0;0;0;0.2784;7.216;2.784;0.5013;0.00940044;18.628;14.12;0.292;17.344;./sim_seasonal_tsd_24_03_2026_113829_36
3222326599;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.636654;0.00572049;-4.07368;0.00840369;3.9096;0.275828;0.00743143;0.000455663;0;0;0;0;0;0;0;0;0;0;0;0.4164;5.836;4.164;0.243105;0.0105746;18.08;26.172;34.848;7.168;./sim_seasonal_tsd_24_03_2026_113829_19
3780878114;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.72656;0.00607355;6.20305;0.0790719;5.9308;0.268411;0.1538;0.00225203;0.0876872;0.00314084;0;0;0;0;0;0;0;0;0;0.3796;6.204;3.796;0.244616;0.00976897;17.536;18.192;2.552;27.688;./sim_seasonal_tsd_24_03_2026_113829_60
1250203698;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.626749;0.00245819;-4.99826;0.00684029;2.5004;0.5932;0.0519;0.0010705;0;0;0;0;0;0;0;0;0;0;0;0.5228;4.772;5.228;0.500901;0.0110791;16.752;27.664;24.52;0.572;./sim_seasonal_tsd_24_03_2026_113829_21
444948613;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.761116;0.00175883;6.30646;0.0263595;5.946;0.324684;0.122314;0.00113582;-0.0850717;0.00118571;0;0;0;0;0;0;0;0;0;0.1808;8.192;1.808;0.504842;0.0105533;19.148;18.876;0.104;11.936;./sim_seasonal_tsd_24_03_2026_113829_74
1425127473;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.66073;0.0161292;-2.26386;0.0692267;4.4836;0.540131;0.0136618;0.000589074;0;0;0;0;0;0;0;0;0;0;0;0.538;4.62;5.38;0.255901;0.0111376;16.9;24.624;29.596;8.564;./sim_seasonal_tsd_24_03_2026_113829_11
1342993976;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.644672;0.00888992;-5.84988;0.0895574;1.8588;0.347663;0.0172552;0.000639013;0.73206;0.013107;0;0;0;0;0;0;0;0;0;0.4296;5.704;4.296;0.247114;0.0080148;18.116;19.624;20.3;1.456;./sim_seasonal_tsd_24_03_2026_113829_43
686520534;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.777356;0.00954665;6.84155;0.038625;5.9456;0.265041;0.131616;0.00393407;0.0753514;0.00220244;0;0;0;0;0;0;0;0;0;0.394;6.06;3.94;0.234223;0.0112383;18.86;19.908;2.76;28.096;./sim_seasonal_tsd_24_03_2026_113829_48
803771653;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.731416;0.00214019;5.32579;0.00819163;4.2536;0.787687;0.088961;0.000656207;0;0;0;0;0;0;0;0;0;0;0;0.2912;7.088;2.912;0.502605;0.0100995;16.76;12.672;0.324;17.976;./sim_seasonal_tsd_24_03_2026_113829_40
1655783505;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.739931;0.00472937;6.50919;0.00868865;5.844;0.404464;0.162142;0.0015677;-0.0845781;0.00389436;0;0;0;0;0;0;0;0;0;0.246;7.54;2.46;0.502073;0.00991471;19.868;18.816;0.076;11.104;./sim_seasonal_tsd_24_03_2026_113829_68
1109777933;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.656114;0.00153671;-8.1574;0.00997572;0.5184;0.337661;0.0746445;0.00432754;0.802008;0.00110312;0;0;0;0;0;0;0;0;0;0.7476;2.524;7.476;0.498972;0.00931487;19.172;16.54;1.268;0.036;./sim_seasonal_tsd_24_03_2026_113829_71
906898506;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.696655;0.0038383;6.82546;0.0202997;5.9068;0.275714;0.111668;0.00316456;-0.0309722;0.00673883;0;0;0;0;0;0;0;0;0;0.412;5.88;4.12;0.257644;0.0101677;21.12;18.812;2.908;26.828;./sim_seasonal_tsd_24_03_2026_113829_56
3956151656;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.636518;0.00292321;-6.6941;0.0564458;1.858;0.406636;0.0165754;0.00074812;0.741684;0.00688262;0;0;0;0;0;0;0;0;0;0.4672;5.328;4.672;0.246338;0.00955098;18.8;19.044;18.848;1.168;./sim_seasonal_tsd_24_03_2026_113829_41
2922794788;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.61635;0.00786775;-3.84909;0.0157194;3.916;0.342544;0.00939893;0.000349026;0;0;0;0;0;0;0;0;0;0;0;0.4624;5.376;4.624;0.235624;0.0116534;16.504;25.756;37.28;6.936;./sim_seasonal_tsd_24_03_2026_113829_13
3575513060;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.66668;0.00480553;5.01575;0.0309119;5.9372;0.270856;0.0650022;0.00264717;0;0;0;0;0;0;0;0;0;0;0;0.286;7.14;2.86;0.251319;0.0106561;16.512;13.82;4.512;28.844;./sim_seasonal_tsd_24_03_2026_113829_6
2252715259;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.742622;0.0132163;5.74446;0.00950164;5.9608;0.264863;0.121144;0.00354932;0.0527915;0.00250904;0;0;0;0;0;0;0;0;0;0.3508;6.492;3.508;0.246238;0.0100472;20.54;20.092;2.596;27.928;./sim_seasonal_tsd_24_03_2026_113829_52
3570758491;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.670798;0.00452256;5.5966;0.0151343;5.9376;0.242506;0.0975669;0.0062998;0;0;0;0;0;0;0;0;0;0;0;0.3524;6.476;3.524;0.256512;0.00933483;18.06;11.824;3.9;25.972;./sim_seasonal_tsd_24_03_2026_113829_20
3587907055;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.576946;0.00654885;-6.16496;0.00945039;1.5896;0.650772;0.0121901;0.000303444;0;0;0;0;0;0;0;0;0;0;0;0.4504;5.496;4.504;0.508987;0.0108129;18.996;24.14;22.16;0.336;./sim_seasonal_tsd_24_03_2026_113829_33
3043349921;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.615681;0.00656427;-6.09479;0.0258955;1.894;0.288364;0.017457;0.000491938;0.7358;0.00809517;0;0;0;0;0;0;0;0;0;0.4828;5.172;4.828;0.240925;0.00785821;17.784;19.088;20.668;1.352;./sim_seasonal_tsd_24_03_2026_113829_59
1961062764;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.659768;0.000403312;5.46612;0.000215378;3.9604;0.226832;0.000795005;4.29444e-05;0;0;0;0;0;0;0;0;0;0;0;0.128;8.72;1.28;0.501411;0.0105355;18.928;12.744;0.288;15.896;./sim_seasonal_tsd_24_03_2026_113829_34
1999152098;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.66394;0.001538;-7.26007;0.015572;0.4832;0.326518;0.0125069;0.000570151;0.736615;0.000490187;0;0;0;0;0;0;0;0;0;0.7944;2.056;7.944;0.494419;0.011269;16.8;21.26;1.74;0.016;./sim_seasonal_tsd_24_03_2026_113829_65
2920237515;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.631711;0.00275363;-7.07503;0.0469843;0.956;0.674064;0.0039078;0.000182761;0.843041;0.00864327;0;0;0;0;0;0;0;0;0;0.3556;6.444;3.556;0.255161;0.00987469;16.56;20.408;19.936;1.236;./sim_seasonal_tsd_24_03_2026_113829_53
3613345846;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.728044;0.00275042;6.36974;0.010667;3.9512;0.262419;0.146416;0.00187989;0.00665567;0.00262654;0;0;0;0;0;0;0;0;0;0.3824;6.176;3.824;0.498157;0.0094607;18.52;17.26;0.148;9.492;./sim_seasonal_tsd_24_03_2026_113829_66
2306262242;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.25;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.647027;0.00892475;-4.25784;0.0106894;3.9588;0.314703;0.0110486;0.000763311;0;0;0;0;0;0;0;0;0;0;0;0.436;5.64;4.36;0.243306;0.00765992;18.264;23.776;32.78;6.188;./sim_seasonal_tsd_24_03_2026_113829_17
3216297515;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.709712;0.00295312;4.52816;0.00311856;3.9656;0.306017;0.0392405;0.00139531;0;0;0;0;0;0;0;0;0;0;0;0.1888;8.112;1.888;0.493019;0.00935386;18.168;12.9;0.396;15.764;./sim_seasonal_tsd_24_03_2026_113829_28
541965054;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.05;0.05;-10;10;1;0;0.5;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.668272;0.000174584;-6.83527;0.000619436;4;0;0.0312669;0.000491616;0.818605;0.00329341;0.008;0;0;0;0;0;9.948;0.052;1;1;0;10;0.482617;0.0103826;18.272;20.368;1.532;0.008;./sim_seasonal_tsd_24_03_2026_113829_67
