seed;npatches;max_simulation_time;simulation_time_change;n;skip;fecundity;df;dm;sf;sm;toptf;toptm;omegaf;omegam;ab_min;ab_max;amplitude;intercept;intercept_change;init_t;max_t_season;init_a;init_b;init_depth;mu_a;mu_b;mu_t;mu_depth;mu_depth_slope;temp_error_sd;unif_range_sdmu_t;sdmu;time;a;var_a;b;var_b;t;var_t;depth;var_depth;depth_slope;var_depth_slope;surviving_male_juvs;surviving_female_juvs;surviving_male_adults;surviving_female_adults;available_males;available_females;already_attempted_males;already_attempted_females;surviving_juv_sr;adult_sr;nf;nm;mean_environment;var_environment;surviving_male_juvs_998999;surviving_female_juvs_998999;surviving_male_juvs_999049;surviving_female_juvs_999049;file
1490701070;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.618461;0.00591126;9.08899;0.0285468;5.4012;0.240239;0.00387566;5.83227e-05;0;0;0;0.02;0;0;0;0;7.22;2.548;0;0;10;0;0.801668;0.00996568;9.936;3.588;0.0;0.02;./sim_seasonal_tsd_25_03_2026_103354_956
1465357080;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.624792;0.00472334;-8.72551;0.0203277;3.166;0.545644;0.244962;0.00681108;-1.36462;0.00571829;0;0;0;0;0;0;0;0;0;0.292;7.08;2.92;0.287278;0.00926246;8.948;20.904;28.504;0.572;./sim_seasonal_tsd_25_03_2026_103354_1551
4208622283;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.633485;0.00123947;7.56157;0.00871232;3.942;0.249036;0.316918;0.00496675;-1.23712;0.00825923;0;0;0;0;0;0;0;0;0;0.466;5.34;4.66;0.297467;0.0102564;8.156;2.364;0.216;12.28;./sim_seasonal_tsd_25_03_2026_103354_1552
3939876825;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.628085;3.06422e-14;-9.77679;-1.19513e-11;6;0;0.128323;-1.35308e-16;0;0;0.004;0;0;0;0;0;2.844;5.432;1;1;0;10;0.799801;0.00891324;8.552;22.072;0.004;0.0;./sim_seasonal_tsd_25_03_2026_103354_957
2814482547;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.642506;0.00264785;-8.76384;0.00948357;3.4712;0.588371;0.00632305;0.000320914;0;0;0;0;0;0;0;0;0;0;0;0.4528;5.472;4.528;0.312118;0.0103365;8.48;19.044;28.464;0.736;./sim_seasonal_tsd_25_03_2026_103354_361
2166623825;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.571412;0.00140864;-8.53639;0.00755719;5.7728;0.40278;0.0630617;0.00106886;-0.583913;0.0114099;0.036;0;0;0;0;0;3.396;5.284;1;1;0;10;0.795015;0.0105465;9.196;18.416;0.036;0.0;./sim_seasonal_tsd_25_03_2026_103354_2143
3295368698;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.072;2.66;0;0;0;0;0.798109;0.00980941;9.644;3.6;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2144
354758502;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.428;3.232;0;0;0;0;0.7909;0.010629;9.28;5.0;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_958
1265602412;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.624974;0.00119615;9.38989;0.0196978;4.9384;0.284205;0.109746;0.00250349;0;0;0;0;0;0;0;0;0;0;0;0.3484;6.516;3.484;0.297507;0.0110451;11.176;3.348;0.3;11.876;./sim_seasonal_tsd_25_03_2026_103354_362
1173059121;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.63829;0.002522;-8.94494;0.0874991;3.6836;0.486691;0.229011;0.00177341;-0.534499;0.0066947;0;0;0;0;0;0;0;0;0;0.436;5.64;4.36;0.282912;0.010876;9.068;21.384;30.436;0.512;./sim_seasonal_tsd_25_03_2026_103354_1553
167690265;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.627496;0.00209356;8.63265;0.0308215;3.9792;0.255567;0.492864;0.00214987;-2.52114;0.0383773;0;0;0;0;0;0;0;0;0;0.4388;5.612;4.388;0.28242;0.0103278;9.74;3.576;0.372;11.796;./sim_seasonal_tsd_25_03_2026_103354_1554
1425563346;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.116;5.732;0;0;0;0;0.798849;0.00876273;8.808;18.884;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2145
3660258234;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999200;0.613828;0.000531747;-9.37481;0.01353;6.0468;0.0446098;0.00185975;3.87803e-05;0;0;0.196;0;0;0;0;0;9.952;0.048;1;1;0;10;0.298749;0.00978034;9.08;19.492;26.18;0.388;./sim_seasonal_tsd_25_03_2026_103354_363
763580333;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.579307;-3.44169e-15;7.75059;2.18847e-12;4;0;0.401526;1.02696e-15;-2.77505;1.66089e-13;0;0.004;0;0;0;0;7.724;2.12;0;0;10;0;0.788779;0.00959839;11.624;3.264;0.0;0.004;./sim_seasonal_tsd_25_03_2026_103354_2146
4044829030;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.59759;0.00112033;-9.49837;0.00353845;5.3224;0.896058;0.107832;0.0235227;-1.29837;0.00205145;0.012;0;0;0;0;0;2.964;5.46;1;1;0;10;0.804292;0.0110908;9.044;21.868;0.012;0.0;./sim_seasonal_tsd_25_03_2026_103354_2147
3656071304;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999200;0.587229;0.00164598;8.71;0.00432492;5.9428;0.244328;0.0521729;0.000333481;0;0;0;1.932;0;0;0;0;0.04;0.28;0;0;10;0;0.309223;0.010511;10.432;4.02;0.136;14.048;./sim_seasonal_tsd_25_03_2026_103354_364
4230748041;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.539364;0.000243432;7.12428;0.0110583;4;0;0.449037;0.00733163;-1.40563;0.00269664;0;0.008;0;0;0;0;7.772;2.056;0;0;10;0;0.790396;0.00985879;9.42;2.804;0.0;0.008;./sim_seasonal_tsd_25_03_2026_103354_2148
4274069097;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.645612;0.000955064;-8.67497;0.0145814;3.8072;0.411628;0.117395;0.0103083;-1.22351;0.00189117;0;0;0;0;0;0;0;0;0;0.5052;4.948;5.052;0.282476;0.00953811;10.188;18.94;27.7;0.32;./sim_seasonal_tsd_25_03_2026_103354_1555
2816311896;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999200;0.575244;0.00161715;-9.47493;0.00240633;6.0064;0.111959;0.00188289;5.51892e-05;0;0;0.376;0;0;0;0;0;9.944;0.056;1;1;0;10;0.299037;0.00870863;11.012;18.9;26.412;0.404;./sim_seasonal_tsd_25_03_2026_103354_365
382700769;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.613505;0.00195668;8.08716;0.0130495;3.9744;0.312145;0.264228;0.0196622;-1.01546;0.00092969;0;0;0;0;0;0;0;0;0;0.4776;5.224;4.776;0.291367;0.00931837;8.804;3.512;0.376;12.724;./sim_seasonal_tsd_25_03_2026_103354_1556
1520758348;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.657301;0.00306591;9.87509;0.0178983;5.9528;0.278572;0.154955;0.00172476;0;0;0;0;0;0;0;0;0;0;0;0.188;8.12;1.88;0.291337;0.009754;10.348;3.976;0.176;13.912;./sim_seasonal_tsd_25_03_2026_103354_366
2644448374;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.647453;0.00105778;-8.20027;0.0228037;3.2716;0.592233;0.0324353;0.000691906;-1.04368;0.0171906;0;0;0;0;0;0;0;0;0;0.3316;6.684;3.316;0.295741;0.0104958;8.316;19.908;28.048;0.612;./sim_seasonal_tsd_25_03_2026_103354_1557
578923668;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.638822;0.00111221;8.31697;0.00985777;3.9276;0.329558;0.0230922;0.00109682;-1.11663;0.0314837;0;0;0;0;0;0;0;0;0;0.472;5.28;4.72;0.28686;0.0103754;8.776;3.704;0.376;14.38;./sim_seasonal_tsd_25_03_2026_103354_1558
1625536856;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.602059;0.00144128;-8.87236;0.00998354;5.0016;0.999997;0.0110726;0.000580393;0;0;0.024;0;0;0;0;0;3.208;5.66;1;1;0;10;0.796417;0.0107602;9.492;20.432;0.024;0.0;./sim_seasonal_tsd_25_03_2026_103354_959
2754556557;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.631293;0.00168251;-8.63201;0.00510729;4.5828;1.57674;0.370493;0.00807606;-1.2943;0.0240332;0.036;0;0;0;0;0;2.972;5.78;1;1;0;10;0.788687;0.0117742;8.992;19.996;0.036;0.0;./sim_seasonal_tsd_25_03_2026_103354_2149
2746981583;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.82;2.94;0;0;0;0;0.792511;0.0104962;10.728;4.68;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2150
3261177008;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.16;2.648;0;0;0;0;0.793538;0.0105097;9.22;3.804;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_960
502776207;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.813559;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.645393;8.9373e-15;-9.87517;1.13545e-11;4;0;0;0;0;0;0.004;0;0;0;0;0;3.16;5.352;1;1;0;10;0.814415;0.01052;9.836;21.304;0.004;0.0;./sim_seasonal_tsd_25_03_2026_103354_961
3965762934;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.813559;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.28;2.508;0;0;0;0;0.825265;0.0103232;9.992;3.736;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_962
3453673313;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.657683;0.00155949;-9.86141;0.0161842;3.3956;0.577501;0.00445303;0.00031489;0;0;0;0;0;0;0;0;0;0;0;0.3648;6.352;3.648;0.306388;0.0101716;9.164;19.752;30.736;0.36;./sim_seasonal_tsd_25_03_2026_103354_367
3962189633;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.813559;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;2.64;5.648;0;0;0;0;0.821034;0.00836781;7.732;21.308;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_963
2625394508;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.635021;0.0013279;9.56549;0.00460223;4.9164;0.376611;0.0165621;0.00084447;0;0;0;0;0;0;0;0;0;0;0;0.1132;8.868;1.132;0.307791;0.00908294;9.932;2.892;0.068;10.064;./sim_seasonal_tsd_25_03_2026_103354_368
3698424017;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.813559;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.576;2.296;0;0;0;0;0.81517;0.0115954;9.512;2.78;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_964
1546798142;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.6113;0.00141762;-8.77694;0.00546093;3.696;0.478784;0.0294029;0.00113499;-0.601849;0.00128156;0;0;0;0;0;0;0;0;0;0.5284;4.716;5.284;0.2829;0.0100419;9.332;20.42;29.472;0.48;./sim_seasonal_tsd_25_03_2026_103354_1559
2336278583;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.288136;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.627117;0.00238323;7.94261;0.00619899;3.9696;0.207876;0.0868877;0.00621218;-0.410841;0.00422495;0;0;0;0;0;0;0;0;0;0.406;5.94;4.06;0.293491;0.0104897;11.26;3.94;0.292;12.648;./sim_seasonal_tsd_25_03_2026_103354_1560
2963296896;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.813559;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.699169;4.67404e-14;-9.08432;-1.10276e-11;4;0;0;0;0;0;0.004;0;0;0;0;0;3.244;5.34;1;1;0;10;0.813295;0.00884331;9.384;18.964;0.004;0.0;./sim_seasonal_tsd_25_03_2026_103354_965
3571597193;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.657253;0.00305756;-9.44419;0.0270542;3.5748;0.630005;0.015394;0.000580474;0;0;0;0;0;0;0;0;0;0;0;0.4168;5.832;4.168;0.296641;0.0105282;8.476;22.052;26.264;0.596;./sim_seasonal_tsd_25_03_2026_103354_369
1474072078;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.666042;0.000521294;-8.30246;0.00274509;5.2664;0.195431;0.113497;0.0223244;-1.76526;0.000514558;0.016;0;0;0;0;0;3.388;5.388;1;1;0;10;0.800574;0.0122671;9.036;18.888;0.016;0.0;./sim_seasonal_tsd_25_03_2026_103354_2151
1970156560;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.620423;0.00116166;9.09494;0.0497218;3.9528;0.301772;0.0230661;0.00160265;0;0;0;0;0;0;0;0;0;0;0;0.4288;5.712;4.288;0.313383;0.0106383;9.656;4.712;0.256;15.62;./sim_seasonal_tsd_25_03_2026_103354_370
3017353739;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.813559;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.44;2.432;0;0;0;0;0.812914;0.0101122;10.432;3.764;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_966
540502146;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.664036;0.00357091;-9.4612;0.0325574;3.7308;0.490331;0.0106841;0.000308229;0;0;0;0;0;0;0;0;0;0;0;0.418;5.82;4.18;0.307222;0.00998697;9.616;19.792;26.644;0.304;./sim_seasonal_tsd_25_03_2026_103354_371
92019465;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.643351;3.36092e-06;8.45015;-7.24754e-13;6;0;0.296176;4.42249e-05;-1.29421;0.000659439;0;0.008;0;0;0;0;7.948;1.912;0;0;10;0;0.790012;0.00989908;10.208;2.508;0.0;0.008;./sim_seasonal_tsd_25_03_2026_103354_2152
3099793766;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.628854;0.00244597;-8.60119;0.0120395;3.476;0.705424;0.0420134;0.00634554;-0.930743;0.00151199;0;0;0;0;0;0;0;0;0;0.4732;5.268;4.732;0.301561;0.00948841;10.784;20.12;23.784;0.44;./sim_seasonal_tsd_25_03_2026_103354_1561
3246771711;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999150;0.615979;0.00143386;7.85004;0.0108206;5.95;0.2299;0.264795;0.00770787;-0.978398;0.00268907;0;1.444;0;0;0;0;0.036;0.3;0;0;10;0;0.295922;0.00974969;8.184;3.488;0.144;13.088;./sim_seasonal_tsd_25_03_2026_103354_1562
2404922722;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.616886;5.30846e-05;-9.22932;0.00237275;6;0;0.0532279;0.00428715;-0.778461;0.0133715;0.012;0;0;0;0;0;3.096;5.384;1;1;0;10;0.811146;0.00758845;8.44;19.892;0.012;0.0;./sim_seasonal_tsd_25_03_2026_103354_2153
1794458651;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.681762;0.00227286;8.1168;0.00753389;4.8964;0.317667;0.0329782;0.00082814;0;0;0;0;0;0;0;0;0;0;0;0.1912;8.088;1.912;0.300333;0.00979511;8.736;3.488;0.212;12.312;./sim_seasonal_tsd_25_03_2026_103354_372
247501203;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.92;2.916;0;0;0;0;0.796432;0.0100455;10.844;4.568;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2154
3155128680;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.618437;0.00150566;-8.64825;0.00284647;3.0716;0.781673;0.00156607;9.04299e-05;0;0;0;0;0;0;0;0;0;0;0;0.32;6.8;3.2;0.307328;0.0111367;8.52;21.932;24.1;0.212;./sim_seasonal_tsd_25_03_2026_103354_373
4031922408;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.61831;0.000844226;-9.14762;0.0461119;5.4;1.44;0.0458328;0.00236659;-1.17838;0.000448044;0.02;0;0;0;0;0;2.656;5.708;1;1;0;10;0.802638;0.00809588;8.604;22.404;0.02;0.0;./sim_seasonal_tsd_25_03_2026_103354_2155
467177889;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.630489;0.00249446;-9.16636;0.0643405;3.1608;0.562143;0.0333583;0.00340604;-0.947093;0.00413243;0;0;0;0;0;0;0;0;0;0.3396;6.604;3.396;0.307407;0.00970818;8.84;19.656;24.908;0.456;./sim_seasonal_tsd_25_03_2026_103354_1563
1543741040;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;1000000;0.640414;0.00261191;8.16496;0.0208094;3.952;0.286496;0.00894829;0.000403382;0;0;0;0;0;0;0;0;0;0;0;0.4372;5.628;4.372;0.313392;0.0105482;9.932;3.488;0.248;12.392;./sim_seasonal_tsd_25_03_2026_103354_374
1019369665;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.546939;0.00527406;9.00286;0.000491494;5.0096;0.999908;0.246482;0.00540868;-1.30559;0.000800159;0;0.008;0;0;0;0;6.54;3.16;0;0;10;0;0.790162;0.00821717;9.936;4.976;0.0;0.008;./sim_seasonal_tsd_25_03_2026_103354_2156
2506071875;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.680899;0.00668118;8.54021;0.00148969;3.9256;0.240865;0.0824088;0.00497717;-0.431247;0.00336867;0;0;0;0;0;0;0;0;0;0.4704;5.296;4.704;0.310439;0.00899804;10.2;4.496;0.148;13.696;./sim_seasonal_tsd_25_03_2026_103354_1564
509598200;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.621749;0.00146456;-8.15613;0.0154222;3.294;0.617964;0.0945799;0.00271381;-0.665942;0.00360835;0;0;0;0;0;0;0;0;0;0.396;6.04;3.96;0.304713;0.0107203;9.868;18.72;25.492;0.4;./sim_seasonal_tsd_25_03_2026_103354_1565
1563723434;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.813559;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.588314;0.000783769;-8.26657;0.000531509;5.6104;0.627412;0.00566999;3.38142e-05;0;0;0.04;0;0;0;0;0;2.944;5.832;1;1;0;10;0.817777;0.00978846;7.844;18.208;0.04;0.0;./sim_seasonal_tsd_25_03_2026_103354_967
3518943280;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.305085;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;1000000;0.618318;0.000896155;7.4814;0.0191012;3.966;0.224044;0.493171;0.000187834;-1.72554;0.00457118;0;0;0;0;0;0;0;0;0;0.318;6.82;3.18;0.303613;0.00897097;11.308;3.728;0.328;10.224;./sim_seasonal_tsd_25_03_2026_103354_1566
363421590;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.79661;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.52531;2.00904e-05;-9.60794;0.0182877;6;0;0.0889406;0.00942991;-0.963519;0.0112533;0.012;0;0;0;0;0;2.952;5.596;1;1;0;10;0.795911;0.00975135;8.424;19.984;0.012;0.0;./sim_seasonal_tsd_25_03_2026_103354_2157
