seed;type;npatches;n;df;dm;sf;sm;toptf;toptm;omegaf;omegam;ab_min;ab_max;amplitude;intercept;intercept_change;simulation_time_change;interval_before_after_change;skip_output;init_t;max_t_season;init_a;init_b;mu_a;mu_b;mu_t;mu_tb;mu_time_threshold;mu_tmax;sdmu;temp_error_sd;cue_error;time;a;var_a;b;var_b;temp_a;var_temp_a;temp_b;var_temp_b;tmax;var_tmax;time_threshold;var_time_threshold;surviving_male_juvs;surviving_female_juvs;surviving_male_adults;surviving_female_adults;available_males;available_females;already_attempted_males;already_attempted_females;surviving_juv_sr;adult_sr;adult_surv_sr;nf;nm;mean_environment;var_environment;surviving_male_juvs_998999;surviving_female_juvs_998999;surviving_male_juvs_999049;surviving_female_juvs_999049;file
251937118;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.220339;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.653944;0.00226324;9.16364;0.0253931;0.65322;0.0014829;9.93586;0.00540136;0.95626;0.00309088;0;0;0;0;0;0;0;0;0;0;0;0.4224;0;5.776;4.224;0.220339;2.84495e-16;22.6;20.372;17.788;25.568;./sim_seasonal_tsd_19_03_2026_171640_1474
546575117;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.220339;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.645182;0.00219696;-8.68555;0.0210872;0.639788;0.00174839;9.93387;0.00399578;0.944953;0.00421902;0;0;0;0;0;0;0;0;0;0;0;0.5108;0;4.892;5.108;0.220339;2.84495e-16;19.62;21.628;24.3;19.896;./sim_seasonal_tsd_19_03_2026_171640_1475
1679620513;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.220339;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.64961;0.00202422;9.9516;0.00245254;0.648563;0.00113801;9.95925;0.00168957;0.960344;0.00198507;0;0;0;0;0;0;0;0;0;0;0;0.464;0;5.36;4.64;0.220339;2.84495e-16;20.448;22.676;18.284;27.312;./sim_seasonal_tsd_19_03_2026_171640_1476
2977251549;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.220339;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.643144;0.00157641;-9.87009;0.00846361;0.643929;0.00187735;9.91998;0.00597699;0.962215;0.00246351;0;0;0;0;0;0;0;0;0;0;0;0.5536;0;4.464;5.536;0.220339;2.84495e-16;19.456;22.792;26.588;18.844;./sim_seasonal_tsd_19_03_2026_171640_1477
3897292817;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.220339;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.655785;0.00210939;9.71722;0.0098066;0.653636;0.00165247;9.93901;0.0031244;0.946943;0.00350754;0;0;0;0;0;0;0;0;0;0;0;0.4508;0;5.492;4.508;0.220339;2.84495e-16;22.48;20.184;17.048;25.188;./sim_seasonal_tsd_19_03_2026_171640_1478
1634027043;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.646115;0.00161691;-9.91338;0.00625942;0.640084;0.00131761;9.89808;0.00652291;0.949542;0.0031458;0;0;0;0;0;0;0;0;0;0;0;0.5048;0;4.952;5.048;0.237288;-3.60822e-16;18.64;21.96;26.732;21.08;./sim_seasonal_tsd_19_03_2026_171640_1481
3035374671;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.654887;0.00204041;9.68221;0.0201653;0.658761;0.00115547;9.87537;0.00845305;0.971874;0.00141783;0;0;0;0;0;0;0;0;0;0;0;0.432;0;5.68;4.32;0.237288;-3.60822e-16;17.604;23.612;17.768;30.584;./sim_seasonal_tsd_19_03_2026_171640_1482
3067892287;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.695597;0.00280019;-9.77059;0.0606476;0.638614;0.00185171;9.95907;0.00138057;0.9744;0.00123798;0;0;0;0;0;0;0;0;0;0;0;0.952;0;0.48;9.52;0.728814;6.21725e-15;17.66;21.008;75.536;2.168;./sim_seasonal_tsd_19_03_2026_171640_2063
1871762149;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.640189;0.00170673;-9.37964;0.0248506;0.641286;0.00174728;9.94943;0.00354318;0.962246;0.00298151;0;0;0;0;0;0;0;0;0;0;0;0.5052;0;4.948;5.052;0.237288;-3.60822e-16;17.284;21.688;22.672;22.092;./sim_seasonal_tsd_19_03_2026_171640_1483
2221583609;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.694094;0.00232085;9.42669;0.0194574;0.609881;0.00127742;9.83515;0.00638032;0.97077;0.00164811;0;0;0;0;0;0;0;0;0;0;0;0.0488;0;9.512;0.488;0.728814;6.21725e-15;19.608;22.892;1.972;69.672;./sim_seasonal_tsd_19_03_2026_171640_2064
2175794344;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.63673;0.00200095;-8.63224;0.00895263;0.641452;0.00151413;9.79607;0.0219004;0.953362;0.00372975;0;0;0;0;0;0;0;0;0;0;0;0.504;0;4.96;5.04;0.237288;-3.60822e-16;19.704;19.34;25.664;19.732;./sim_seasonal_tsd_19_03_2026_171640_1485
76024625;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.697756;0.00115795;-9.38662;0.0177264;0.604134;0.00144468;9.91176;0.00322346;0.972518;0.0014289;0;0;0;0;0;0;0;0;0;0;0;0.966;0;0.34;9.66;0.728814;6.21725e-15;19.448;22.78;77.568;2.348;./sim_seasonal_tsd_19_03_2026_171640_2065
1263989565;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.638661;0.00253087;9.10912;0.0201454;0.642331;0.0012396;9.9524;0.00309654;0.952415;0.00372251;0;0;0;0;0;0;0;0;0;0;0;0.4424;0;5.576;4.424;0.237288;-3.60822e-16;23.116;21.024;19.132;27.756;./sim_seasonal_tsd_19_03_2026_171640_1486
208915991;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.650061;0.00118387;-8.63915;0.0262884;0.646532;0.00115074;9.94736;0.00457724;0.958825;0.00222403;0;0;0;0;0;0;0;0;0;0;0;0.5536;0;4.464;5.536;0.237288;-3.60822e-16;22.704;18.432;27.516;18.136;./sim_seasonal_tsd_19_03_2026_171640_1487
3095373444;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.649663;0.00374305;-8.4785;0.0381832;0.647216;0.00139873;9.93651;0.0039473;0.947753;0.00353399;0;0;0;0;0;0;0;0;0;0;0;0.5444;0;4.556;5.444;0.237288;-3.60822e-16;19.8;20.02;26.544;19.832;./sim_seasonal_tsd_19_03_2026_171640_1489
1739423294;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.649207;0.00256812;8.86045;0.00890523;0.642384;0.00157897;9.93884;0.00270276;0.945284;0.00315526;0;0;0;0;0;0;0;0;0;0;0;0.4264;0;5.736;4.264;0.237288;-3.60822e-16;20.864;19.48;17.076;27.88;./sim_seasonal_tsd_19_03_2026_171640_1490
2706074824;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.5;5.5;0;0;0;0;0;0.711864;1.44329e-15;18.556;23.716;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_843
3844357530;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.65007;0.00218689;-9.86711;0.0068088;0.644661;0.00143479;9.91993;0.00758889;0.959648;0.00273714;0;0;0;0;0;0;0;0;0;0;0;0.5268;0;4.732;5.268;0.237288;-3.60822e-16;20.14;20.78;25.26;20.176;./sim_seasonal_tsd_19_03_2026_171640_1491
2848749654;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.63574;0.00247714;-8.27487;0.0199633;0.641848;0.00132341;9.85158;0.0111275;0.95044;0.00255152;0;0;0;0;0;0;0;0;0;0;0;0.518;0;4.82;5.18;0.237288;-3.60822e-16;18.68;21.092;23.548;22.304;./sim_seasonal_tsd_19_03_2026_171640_1493
963236271;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.63696;0.00151484;9.88052;0.00841825;0.646995;0.00144358;9.9247;0.00678026;0.956917;0.00210576;0;0;0;0;0;0;0;0;0;0;0;0.456;0;5.44;4.56;0.237288;-3.60822e-16;22.448;21.384;18.444;29.096;./sim_seasonal_tsd_19_03_2026_171640_1494
2088711080;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.71569;0.00229552;9.47839;0.00583753;0.586242;0.00166059;9.86532;0.00492999;0.975557;0.00110304;0;0;0;0;0;0;0;0;0;0;0;0.068;0;9.32;0.68;0.728814;6.21725e-15;21.76;23.052;2.34;68.148;./sim_seasonal_tsd_19_03_2026_171640_2066
1308877612;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.690125;0.00174698;9.77584;0.00956486;0.601395;0.00221529;9.96246;0.00289055;0.978114;0.00101587;0;0;0;0;0;0;0;0;0;0;0;0.054;0;9.46;0.54;0.728814;6.21725e-15;20.832;22.496;2.128;73.144;./sim_seasonal_tsd_19_03_2026_171640_2068
2945762232;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.685286;0.00274508;-9.7728;0.016288;0.624065;0.00136421;9.97207;0.000809662;0.990039;0.000666943;0;0;0;0;0;0;0;0;0;0;0;0.9636;0;0.364;9.636;0.728814;6.21725e-15;16.792;20.736;76.188;1.96;./sim_seasonal_tsd_19_03_2026_171640_2069
3093855417;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.681825;0.000997937;-9.23062;0.0299482;0.58175;0.00170608;9.93595;0.00328888;0.978794;0.00107766;0;0;0;0;0;0;0;0;0;0;0;0.95;0;0.5;9.5;0.728814;6.21725e-15;20.62;21.068;72.336;1.956;./sim_seasonal_tsd_19_03_2026_171640_2071
4142811230;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.672581;0.00134047;9.55553;0.0698945;0.583724;0.00236215;9.90868;0.0104505;0.970796;0.00118687;0;0;0;0;0;0;0;0;0;0;0;0.0424;0;9.576;0.424;0.728814;6.21725e-15;21.184;23.296;1.868;76.96;./sim_seasonal_tsd_19_03_2026_171640_2072
682158908;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.645668;0.00153248;-8.94752;0.00832968;0.640051;0.00175614;9.94022;0.0039966;0.968691;0.00195153;0;0;0;0;0;0;0;0;0;0;0;0.5172;0;4.828;5.172;0.237288;-3.60822e-16;20.036;20.932;25.28;19.704;./sim_seasonal_tsd_19_03_2026_171640_1495
1723565145;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.649567;0.00224027;7.96684;0.0196538;0.638834;0.00130866;9.92739;0.00448946;0.955416;0.0032033;0;0;0;0;0;0;0;0;0;0;0;0.4784;0;5.216;4.784;0.237288;-3.60822e-16;17.364;18.296;16.852;26.536;./sim_seasonal_tsd_19_03_2026_171640_1496
955600535;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.653481;0.00213934;-9.92504;0.00496257;0.649129;0.00163676;9.93345;0.00582251;0.965738;0.00182011;0;0;0;0;0;0;0;0;0;0;0;0.5652;0;4.348;5.652;0.237288;-3.60822e-16;22.884;18.612;26.312;18.468;./sim_seasonal_tsd_19_03_2026_171640_1497
3744563116;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.671918;0.000833768;-9.04833;0.0185465;0.652146;0.00101576;9.88325;0.0108122;0.970446;0.00177352;0;0;0;0;0;0;0;0;0;0;0;0.9636;0;0.364;9.636;0.728814;6.21725e-15;21.708;21.448;71.892;2.02;./sim_seasonal_tsd_19_03_2026_171640_2073
1175104216;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.237288;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.635054;0.00124498;-9.9035;0.00585472;0.64089;0.00159429;9.88578;0.0148107;0.95867;0.00229329;0;0;0;0;0;0;0;0;0;0;0;0.5184;0;4.816;5.184;0.237288;-3.60822e-16;19.356;19.692;26.928;19.508;./sim_seasonal_tsd_19_03_2026_171640_1499
2926822683;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.725184;0.00355789;8.56609;0.0129563;0.618272;0.00205524;9.92729;0.00341673;0.97679;0.00161647;0;0;0;0;0;0;0;0;0;0;0;0.0724;0;9.276;0.724;0.728814;6.21725e-15;18.636;20.836;2.3;71.872;./sim_seasonal_tsd_19_03_2026_171640_2074
1126425507;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.679811;0.0010594;-9.7713;0.003468;0.610564;0.000928059;9.93769;0.00308443;0.97458;0.00154389;0;0;0;0;0;0;0;0;0;0;0;0.9464;0;0.536;9.464;0.728814;6.21725e-15;19.948;19.1;72.98;1.984;./sim_seasonal_tsd_19_03_2026_171640_2075
1806916539;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.706416;0.00421513;8.02881;0.0215785;0.580895;0.0020705;9.78921;0.00477429;0.970849;0.00176071;0;0;0;0;0;0;0;0;0;0;0;0.0668;0;9.332;0.668;0.728814;6.21725e-15;19.616;20.448;2.308;66.168;./sim_seasonal_tsd_19_03_2026_171640_2078
3858156051;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.706695;0.00194784;-9.60704;0.0276807;0.566661;0.00355465;9.94419;0.00199819;0.962301;0.0013694;0;0;0;0;0;0;0;0;0;0;0;0.9428;0;0.572;9.428;0.728814;6.21725e-15;21.2;21.196;73.088;2.324;./sim_seasonal_tsd_19_03_2026_171640_2079
3609218856;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.236;5.764;0;0;0;0;0;0.711864;1.44329e-15;18.092;24.088;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_845
1699037029;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.104;4.896;0;0;0;0;0;0.711864;1.44329e-15;20.816;20.516;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_846
1604227841;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.972;5.028;0;0;0;0;0;0.711864;1.44329e-15;19.968;20.596;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_848
1315193147;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.344;5.656;0;0;0;0;0;0.711864;1.44329e-15;19.432;24.78;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_849
1961532125;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.34;4.66;0;0;0;0;0;0.711864;1.44329e-15;21.42;18.316;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_850
471226875;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.692;5.308;0;0;0;0;0;0.711864;1.44329e-15;18.824;21.484;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_854
4065569099;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.208;5.792;0;0;0;0;0;0.711864;1.44329e-15;18.128;25.056;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_855
863317993;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.696135;-1.48215e-14;9.11973;-4.12115e-13;0.556863;-9.9365e-15;0;0;0.991868;1.58762e-14;6;0;0;0.004;0;0;0;0;5.368;4.632;0;0;0;10;0;0.711864;1.44329e-15;20.144;17.592;0.0;0.004;./sim_seasonal_tsd_19_03_2026_171640_856
2699785327;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.744;5.256;0;0;0;0;0;0.711864;1.44329e-15;19.296;22.188;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_857
2576075384;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.621632;5.35683e-14;9.7573;1.4424e-11;-0.648844;2.55906e-14;0;0;0.946028;9.03722e-14;5;0;0;0.004;0;0;0;0;5.248;4.752;0;0;0;10;0;0.711864;1.44329e-15;18.608;17.12;0.0;0.004;./sim_seasonal_tsd_19_03_2026_171640_858
950261046;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.22;5.78;0;0;0;0;0;0.711864;1.44329e-15;18.276;25.16;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_859
3134997577;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.711864;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.676237;-4.09117e-14;8.82733;-6.42331e-12;-0.385426;7.29972e-15;0;0;0.907493;-7.17204e-14;5;0;0;0.004;0;0;0;0;5.016;4.984;0;0;0;10;0;0.711864;1.44329e-15;19.164;19.744;0.0;0.004;./sim_seasonal_tsd_19_03_2026_171640_860
4180993290;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.208;5.792;0;0;0;0;0;0.728814;-7.21645e-15;19.132;24.608;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_861
153099026;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.508;5.492;0;0;0;0;0;0.728814;-7.21645e-15;18.8;24.592;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_863
34476759;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.524;4.476;0;0;0;0;0;0.728814;-7.21645e-15;21.88;17.74;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_864
3218888095;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.784;6.216;0;0;0;0;0;0.728814;-7.21645e-15;17.26;27.772;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_865
616190620;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.752;5.248;0;0;0;0;0;0.728814;-7.21645e-15;17.652;19.756;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_866
4108837117;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.634185;-2.02061e-14;-8.02084;-1.42109e-12;-0.0740513;3.24393e-16;0;0;0.916905;-7.18314e-14;4;0;0.004;0;0;0;0;0;4.488;5.512;1;1;0;0;10;0.728814;-7.21645e-15;18.772;23.428;0.004;0.0;./sim_seasonal_tsd_19_03_2026_171640_867
86579255;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.728814;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.044;4.956;0;0;0;0;0;0.728814;-7.21645e-15;19.34;18.892;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_868
523552909;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.186441;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;1000000;0.675323;0.00199874;8.67235;0.00318836;-0.000903314;0.0152809;0;0;0.970001;0.00155918;4.0936;0.445639;0;0;0;0;0;0;0;0;0;0.5876;0;4.124;5.876;0.186441;1.249e-16;20.376;15.592;0.768;40.46;./sim_seasonal_tsd_19_03_2026_171640_234
